class,data,tag,spe_tag,caption,label,pred
Rainy,Rainy\frame1563.jpg,['vehicle | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1564.jpg,['rain | vehicle | light | car | tunnel | drive | travel | dark | wet'],weather,a view of the inside of a subway tunnel,0,0
Rainy,Rainy\frame1565.jpg,['rain | highway | light | car | tunnel | drive | travel | dark | wet'],weather,a view of the inside of a tunnel road,0,0
Rainy,Rainy\frame1566.jpg,['rain | highway | light | road | car | tunnel | drive | travel | wet'],weather,a view of the inside of a tunnel entrance,0,0
Rainy,Rainy\frame1567.jpg,['rain | traffic | highway | police car | vehicle | road | car | tunnel | drive'],weather,a view of the inside of a car's side view mirror,0,0
Rainy,Rainy\frame1568.jpg,['rain | traffic | highway | vehicle | road | car | drive | travel'],weather,a view of a two lane highway on a foggy day,0,0
Rainy,Rainy\frame1569.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame157.jpg,['night | traffic | highway | vehicle | car | tunnel | truck | drive | white'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1570.jpg,['rain | traffic | highway | vehicle | road | car | drive | travel'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1571.jpg,['fog | rain | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1572.jpg,['rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1573.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1574.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1575.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1576.jpg,['fog | rain | windshield | highway | sign | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1577.jpg,['rain | night | highway | road | car | drive | dark'],weather,driving in the dark on a rainy day,0,0
Rainy,Rainy\frame1578.jpg,['fog | rain | highway | sign | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1579.jpg,['fog | rain | highway | road | car | drive | white'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame158.jpg,['night | traffic | highway | van | vehicle | car | tunnel | truck | drive | white'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1580.jpg,['fog | rain | highway | road | car | drive | white'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1581.jpg,['rain | bridge | traffic | highway | vehicle | road | car | drive | travel'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1582.jpg,['fog | rain | highway | road | car | drive | white'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1583.jpg,['rain | highway | road | car | truck | drive | white | wet'],weather,driving on a rainy day on a foggy day,0,0
Rainy,Rainy\frame1584.jpg,['fog | rain | highway | freeway | road | car | drive'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1585.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1586.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1587.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1588.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,the view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1589.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame159.jpg,['rain | traffic | highway | vehicle | bus | road | car | lane | drive | wet'],weather,a view of a rainy day on a rainy day,0,0
Rainy,Rainy\frame1590.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a two lane highway during a foggy day,0,0
Rainy,Rainy\frame1591.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a two lane highway during a foggy day,0,0
Rainy,Rainy\frame1592.jpg,['rain | bridge | traffic | highway | vehicle | bus | road | car | drive | travel | wet'],weather,a view of a rainy day on a rainy day,0,0
Rainy,Rainy\frame1593.jpg,['rain | windshield | highway | road | car | drive'],weather,a view of a two lane highway during a foggy day,0,0
Rainy,Rainy\frame1594.jpg,['rain | windshield | highway | vehicle | road | car | drive | green'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1595.jpg,['traffic light | rain | windshield | highway | vehicle | road | car | drive | green | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1596.jpg,['traffic light | rain | windshield | highway | road | car | drive | green | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1597.jpg,['rain | highway | freeway | road | car | snow | drive'],weather,a view of a car's dashboard on a snowy day,0,0
Rainy,Rainy\frame1598.jpg,['rain | highway | freeway | sign | road | car | drive'],weather,a view of a two lane highway during a foggy day,0,0
Rainy,Rainy\frame1599.jpg,['rain | traffic | highway | sign | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame16.jpg,['fog | rain | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame160.jpg,['traffic | highway | van | vehicle | light | car | tunnel | drive | dark | white'],weather,a view of a tunnel's interior from the inside,0,-1
Rainy,Rainy\frame1600.jpg,['rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1601.jpg,['rain | windshield | traffic | highway | sign | road | car | drive'],weather,a view of a car's dashboard during a rainy day,0,0
Rainy,Rainy\frame1602.jpg,['rain | windshield | highway | vehicle | road | car | window | drive'],weather,a view of a car's dashboard through a foggy windshield wiper,0,0
Rainy,Rainy\frame1603.jpg,['rain | bridge | traffic | highway | vehicle | bus | road | car | truck | drive | travel | red'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1604.jpg,['rain | highway | road | car'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1605.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1606.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car windshield on a foggy day,0,0
Rainy,Rainy\frame1607.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car windshield on a foggy day,0,0
Rainy,Rainy\frame1608.jpg,['rain | windshield | highway | car window | road | car | window | tree | rainy | wet'],weather,a view of a car's dashboard during a rainy day,0,0
Rainy,Rainy\frame1609.jpg,['rain | windshield | highway | car window | road | car | window'],weather,a view of a car's dashboard through a windshield wiper,0,0
Rainy,Rainy\frame161.jpg,['traffic | van | vehicle | light | car | tunnel | truck | drive | travel | dark'],weather,a view of the inside of a tunnel road,0,-1
Rainy,Rainy\frame1610.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1611.jpg,['fog | rain | windshield | highway | road | car'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1612.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1613.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1614.jpg,['rain | bridge | traffic | highway | vehicle | bus | road | car | truck | drive | travel | red | wet'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1615.jpg,['rain | windshield | highway | vehicle | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1616.jpg,['rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1617.jpg,['fog | rain | highway | road | car | drive | white | wet'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1618.jpg,['rain | highway | road | car | drive | green | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1619.jpg,['traffic light | rain | highway | road | car | drive | green | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame162.jpg,['traffic | highway | van | vehicle | light | car | tunnel | truck | drive | travel | dark'],weather,a view of the inside of a tunnel entrance,0,-1
Rainy,Rainy\frame1620.jpg,['traffic light | rain | highway | road | car | drive | green | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1621.jpg,['rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1622.jpg,['rain | night | highway | road | car | drive | travel | dark'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1623.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1624.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1625.jpg,['rain | traffic | highway | vehicle | bus | road | car | drive | wet'],weather,a view of a rainy day driving on a rainy day,0,0
Rainy,Rainy\frame1626.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1627.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1628.jpg,['fog | rain | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1629.jpg,['fog | rain | windshield | highway | road | car | snow | drive'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame163.jpg,['van | vehicle | light | car | tunnel | truck | drive | travel | dark'],weather,a view of the inside of a tunnel entrance,0,-1
Rainy,Rainy\frame1630.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1631.jpg,['fog | rain | windshield | highway | road | car | snow | drive'],weather,a foggy drive on a snowy day,0,0
Rainy,Rainy\frame1632.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1633.jpg,['rain | windshield | highway | road | car | snow | drive'],weather,a view of a foggy driving on a snowy day,0,0
Rainy,Rainy\frame1634.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1635.jpg,['fog | rain | windshield | highway | road | car | snow | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1636.jpg,['rain | traffic | highway | vehicle | road | street | car | truck | drive | travel | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1637.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1638.jpg,['fog | rain | highway | road | car | drive | white'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1639.jpg,['fog | rain | highway | road | car | drive | white'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame164.jpg,['van | vehicle | light | car | tunnel | truck | drive | travel | dark'],weather,a view of the inside of a tunnel entrance,0,-1
Rainy,Rainy\frame1640.jpg,['rain | highway | road | car | drive | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1641.jpg,['rain | highway | road | car | drive | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1642.jpg,['rain | highway | road | car | drive | white'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1643.jpg,['rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1644.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1645.jpg,['rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1646.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1647.jpg,['rain | traffic | highway | vehicle | road | car | drive | travel | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1648.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1649.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame165.jpg,['highway | vehicle | light | road | car | tunnel | truck | drive | travel | dark | yellow'],weather,a view of the inside of a tunnel entrance,0,-1
Rainy,Rainy\frame1650.jpg,['fog | rain | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1651.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1652.jpg,['traffic light | fog | rain | windshield | highway | light | road | car | drive | green | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1653.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1654.jpg,['rain | windshield | highway | vehicle | road | car | window'],weather,a view of a car's dashboard through a windshield wiper,0,0
Rainy,Rainy\frame1655.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1656.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1657.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a foggy car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1658.jpg,['rain | windshield | car window | vehicle | road | car | window | drive | wet'],weather,a view of a car windshield through a windshield wiper,0,0
Rainy,Rainy\frame1659.jpg,['fog | rain | windshield | highway | freeway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame166.jpg,['rain | highway | vehicle | light | road | car | tunnel | truck | drive | travel | dark | wet'],weather,a view of the inside of a tunnel entrance,0,0
Rainy,Rainy\frame1660.jpg,['rain | windshield | highway | freeway | vehicle | road | picture | car | drive'],weather,a view of a car's dashboard through a foggy windshield wiper,0,0
Rainy,Rainy\frame1661.jpg,['fog | rain | windshield | highway | freeway | vehicle | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1662.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1663.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1664.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1665.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1666.jpg,['fog | rain | highway | vehicle | road | car | drive | white'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1667.jpg,['fog | rain | windshield | highway | vehicle | road | car | drive | white | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1668.jpg,['rain | highway | freeway | vehicle | road | car | drive | white | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1669.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a rainy day on a country road,0,0
Rainy,Rainy\frame167.jpg,['rain | highway | vehicle | light | road | street | car | tunnel | truck | drive | travel | dark'],weather,a view of the inside of a tunnel entrance,0,0
Rainy,Rainy\frame1670.jpg,['rain | windshield | car window | road | water | street | car | window | drive'],weather,a view of a car windshield on a rainy day,0,0
Rainy,Rainy\frame1671.jpg,['rain | highway | vehicle | road | car | drive | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1672.jpg,['rain | highway | freeway | vehicle | road | car | drive | travel'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1673.jpg,['rain | windshield | highway | freeway | road | car | drive'],weather,a view of a rainy day driving on a foggy day,0,0
Rainy,Rainy\frame1674.jpg,['rain | windshield | highway | freeway | vehicle | sign | road | car | drive'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1675.jpg,['rain | windshield | traffic | highway | freeway | vehicle | sign | road | car | drive'],weather,a view of a highway sign on a foggy day,0,0
Rainy,Rainy\frame1676.jpg,['rain | highway | vehicle | train | road | car | tunnel | drive | travel'],weather,a view of a train crossing on a foggy day,0,0
Rainy,Rainy\frame1677.jpg,['rain | highway | vehicle | road | car | tunnel | drive'],weather,a view of a car crash on a foggy day,0,0
Rainy,Rainy\frame1678.jpg,['highway | vehicle | train | road | car | tunnel | smoke | drive | travel'],weather,a view of a car's front end going down a country road,0,-1
Rainy,Rainy\frame1679.jpg,['highway | vehicle | mountain | road | picture | car | tunnel | drive | travel'],weather,a view of a highway tunnel during the day,0,-1
Rainy,Rainy\frame168.jpg,['rain | highway | vehicle | road | street | car | truck | drive | travel | wet'],weather,a view of a two lane highway on a rainy day,0,0
Rainy,Rainy\frame1680.jpg,['highway | road | car | tunnel | drive'],weather,a view of a highway tunnel from the inside,0,-1
Rainy,Rainy\frame1681.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1682.jpg,['rain | highway | mountain | road | car | tunnel | drive'],weather,a view of a tunnel's interior from the inside,0,0
Rainy,Rainy\frame1683.jpg,['rain | highway | road | car | tunnel'],weather,a view of a tunnel's inside during the day,0,0
Rainy,Rainy\frame1684.jpg,['road | car | tunnel'],weather,a view of a tunnel's interior from the inside,0,-1
Rainy,Rainy\frame1685.jpg,['light | road | car | tunnel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1686.jpg,['rain | night | highway | light | car | tunnel | drive | dark'],weather,a night time view of a highway tunnel,0,0
Rainy,Rainy\frame1687.jpg,['train | light | picture | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1688.jpg,['rain | light | car | tunnel | drive'],weather,a view of a tunnel's interior from the inside,0,0
Rainy,Rainy\frame1689.jpg,['car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame169.jpg,['rain | traffic | highway | vehicle | road | car | truck | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1690.jpg,['train | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1691.jpg,['train | picture | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1692.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1693.jpg,['mountain | light | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1694.jpg,['train | picture | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1695.jpg,['car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1696.jpg,['light | picture | car | tunnel | truck | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1697.jpg,['rain | train | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,0
Rainy,Rainy\frame1698.jpg,['train | light | picture | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1699.jpg,['rain | train | light | picture | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,0
Rainy,Rainy\frame17.jpg,['fog | rain | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame170.jpg,['rain | traffic | highway | vehicle | bus | road | car | lane | drive | wet'],weather,a view of a rainy day driving on a rainy day,0,0
Rainy,Rainy\frame1700.jpg,['light | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1701.jpg,['light | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1702.jpg,['train | light | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1703.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1704.jpg,['train | light | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1705.jpg,['train | light | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1706.jpg,['rain | train | light | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,0
Rainy,Rainy\frame1707.jpg,['light | car | tunnel | drive | long'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1708.jpg,['light | car | tunnel | drive | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1709.jpg,['light | car | tunnel | drive | travel | dark'],weather,a view of the inside of a metro tunnel,0,-1
Rainy,Rainy\frame171.jpg,['rain | windshield | highway | car window | road | car | window | tree'],weather,a view of a car's dashboard through a windshield wiper,0,0
Rainy,Rainy\frame1710.jpg,['train | light | car | tunnel | drive | travel | dark'],weather,a view of the inside of a metro tunnel,0,-1
Rainy,Rainy\frame1711.jpg,['highway | light | car | tunnel | drive | travel | dark'],weather,a view of the inside of a tunnel entrance,0,-1
Rainy,Rainy\frame1712.jpg,['rain | highway | vehicle | light | road | street | car | tunnel | truck | drive'],weather,a view from inside of a car's side view mirror,0,0
Rainy,Rainy\frame1713.jpg,['rain | windshield | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1714.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1715.jpg,['traffic light | rain | windshield | highway | street light | vehicle | road | car | drive | green | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1716.jpg,['rain | windshield | highway | road | car | drive | green | wet'],weather,a view of a driving on a foggy day,0,0
Rainy,Rainy\frame1717.jpg,['rain | windshield | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1718.jpg,['rain | windshield | highway | vehicle | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1719.jpg,['rain | windshield | highway | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame172.jpg,['rain | highway | car window | road | car | window | smoke | steam'],weather,a view of a car's dashboard through a windshield wiper,0,0
Rainy,Rainy\frame1720.jpg,['rain | windshield | highway | vehicle | road | car | drive'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1721.jpg,['rain | windshield | highway | road | car'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1722.jpg,['rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1723.jpg,['rain | windshield | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1724.jpg,['rain | windshield | traffic | highway | freeway | road | car | window | drive'],weather,a view of a car's dashboard through a foggy windshield wiper,0,0
Rainy,Rainy\frame1725.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1726.jpg,['rain | highway | road | car | drive | wet'],weather,a car's rear view of driving on a rainy day,0,0
Rainy,Rainy\frame1727.jpg,['rain | highway | vehicle | road | car | lane | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1728.jpg,['rain | traffic | highway | road | car | lane | drive | red | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1729.jpg,['rain | windshield | highway | freeway | road | car | drive | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame173.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1730.jpg,['rain | windshield | highway | freeway | road | car | drive | travel | wet'],weather,a view of a two lane highway during a foggy day,0,0
Rainy,Rainy\frame1731.jpg,['rain | windshield | highway | road | car | drive | red | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1732.jpg,['rain | windshield | highway | vehicle | road | car | drive | travel | red | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1733.jpg,['traffic light | rain | windshield | highway | road | car | drive | red | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1734.jpg,['rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1735.jpg,['rain | windshield | highway | road | car | drive | red | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1736.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1737.jpg,['rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1738.jpg,['rain | windshield | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1739.jpg,['traffic light | rain | windshield | highway | road | car | drive | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame174.jpg,['rain | windshield | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1740.jpg,['traffic light | rain | windshield | highway | road | car | drive | white | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1741.jpg,['traffic light | rain | windshield | highway | vehicle | light | road | car | drive | green | white | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1742.jpg,['rain | highway | road | car | drive | white | wet'],weather,a rainy day driving on a rainy day,0,0
Rainy,Rainy\frame1743.jpg,['rain | traffic | highway | road | car | drive | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1744.jpg,['rain | highway | vehicle | road | car | drive | white | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1745.jpg,['rain | windshield | highway | vehicle | road | car | drive'],weather,a view of a car's dashboard while driving on a rainy day,0,0
Rainy,Rainy\frame1746.jpg,['rain | highway | road | car | drive | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1747.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1748.jpg,['rain | traffic | highway | road | car | drive | white | wet'],weather,driving on a rainy day on a foggy day,0,0
Rainy,Rainy\frame1749.jpg,['fog | rain | highway | road | car | drive | white'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame175.jpg,['rain | windshield | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1750.jpg,['rain | highway | vehicle | road | car | drive | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1751.jpg,['rain | windshield | highway | vehicle | road | car | window | drive'],weather,a view of a car's dashboard during a rainy day,0,0
Rainy,Rainy\frame1752.jpg,['rain | windshield | highway | vehicle | road | car | drive | white'],weather,a view of a car's dashboard on a rainy day,0,0
